source,date,title,url,content,final_label,source_type,bertopic_cluster_id,final_event_type
ajot.com,2023-11-21,UK’s struggling nuclear industry bolstered by South Korean talks,https://www.ajot.com/news/ukas-struggling-nuclear-industry-bolstered-by-south-korean-talks,"The UK will restart discussions with South Korea over building an atomic power station, potentially providing a much-needed boost for the country’s struggling nuclear industry. The two nations agreed to jointly push for the construction of atomic reactors through technical meetings and signed a memorandums of understanding to bolster cooperation, South Korea’s energy ministry said Tuesday in a statement. The ministry told Bloomberg News that it’s particularly interested in developing the Wylfa nuclear project off the northwest coast of Wales. The resumption of talks come as South Korean President Yoon Suk Yeol arrives in the UK to launch negotiations on a new Free Trade Agreement, with both he and British Prime Minister Rishi Sunak trying to burnish their international credentials ahead of respective general elections. The two nations are set to announce £21 billion of spending by South Korean investors in the UK. In 2018, the two countries shelved a project to develop a nuclear plant in northwest England, after state-owned utility Korea Electric Power Corp. failed to take over the Moorside project from Toshiba Corp. The Wylfa site in Wales is one of the top contenders to host a so-called small modular reactor, or SMR, and there was a unsuccessful proposal for a large station by Japanese Hitachi Ltd. Even with what was the most generous nuclear financing deal the UK has ever offered on the table, the project was too expensive. Sunak has called the site one of the best in the UK. The UK wants to deliver eight new nuclear reactors this decade — needing approval at a pace equivalent to one a year. A financing push is underway to attract funds for Sizewell C, after the government ousted China from a project with Electricite de France SA. The UK is particularly sensitive about which countries it allows into its nuclear infrastructure. The administration last year took over China General Nuclear Power Corp.’s stake in EDF’s Sizewell project following concerns over national security. Still, being too picky may make it difficult to get investors for the projects that need billions of dollars of spending, and also brings the risk of cost overruns and delays. Read also: UK Faces Harder Route to Net Zero With Nuclear Plans in Danger",1.0,gold,4,ESG_VIOLATION
ajot.com,2023-09-06,UK air-traffic software misread spots on map to cause outage,https://www.ajot.com/news/uk-air-traffic-software-misread-spots-on-map-to-cause-outage,"The UK’s worst air-traffic outage in a decade was caused by an anomaly in the airspace manager’s software system, which confused two geographical checkpoints separated by some 4,000 nautical miles. The UK’s Civil Aviation Authority said Wednesday it will conduct an independent review of the incident, which forced hundreds of flights to be canceled or delayed last week after an error in processing an airline’s flight plan. The event sent airlines and airports in the UK into turmoil on Aug. 28, leaving planes out of position and passengers stranded. Nearly 800 flights leaving UK airports were canceled, with a similar number of arrivals scrapped, according to analytics firm Cirium. The report by NATS showed that on the day of the incident, an airline entered a plan into the system which led through UK airspace. NATS Chief Executive Officer Martin Rolfe declined to discuss details of the flight, such as its route or the airline involved, saying the specifics weren’t pertinent to the outage. While the flight plan wasn’t faulty, it threw off the system because the software used by NATS received duplicate identities for two different points on the map. There are an infinite number of flight-plan waypoints in the world, and duplicates remain despite work to remove them, according to Rolfe. In this case, the NATS system correctly identified the point at which the plane was to cross into the UK. However, the exit point had a duplicate name that matched a different spot on the map some 4,000 nautical miles away. NATS’ software recognized that this was geographically incorrect. After the primary system failed to find the correct exit point, the backup system kicked in and ran into the same problem, leading to the shutdown of NATS’ software for safety, according to the report. “We’ve never seen this set of circumstances before,” Rolfe said. Ryanair Holdings Plc CEO Michael O’Leary said in a statement the NATS’ report was “factually inaccurate” and understated the number of flight cancellations and delays that happened following the glitch. He called on NATS to reimburse airlines and their customers for costs incurred by the disruption. Discounter EasyJet Plc was also hit by the outage. It said in an emailed statement that the incident shouldn’t have occurred, and many questions remained unanswered. “A full independent and wide-ranging review of NATS is needed to ensure it is fit for purpose today and in the future and so we welcome the CAA’s planned review,” CEO Johan Lundgren said. NATS said in its report that the manufacturer will update the software to prevent it from shutting down under similar circumstances in the future. Rolfe said this software would be implemented in the coming days, following testing. Meantime, a temporary fix was put in place to prevent a reoccurrence, NATS said.",1.0,gold,13,GENERAL_DISRUPTION
supplychaindive.com,2022-08-09,US supply chains need visibility and resiliency. Congress still hasn’t acted.,https://www.supplychaindive.com/news/us-supply-chains-visibility-resiliency-congress-consumer-brands-association/629080/,"The following is an opinion article written by Tom Madrecki, vice president of supply chain and logistics for the Consumer Brands Association. As anyone who went searching for toilet paper or chicken in March 2020 can attest, the pandemic made it much more common for otherwise essential goods to suddenly be wiped from store shelves or online marketplaces. While the pandemic has begun to fade in the rearview (for now anyway), a constant stream of disruptions — from extreme weather to food recalls to war — has left the supply chain in crisis mode. Yet Congress has turned away from supply chain policies that would have a meaningful impact in reducing friction and the likelihood that consumers are met with empty shelves again. Extreme and geopolitical tensions over the past few months have upended the supply of the raw materials needed to produce everyday items, such as wheat, palm and cooking oil. As these disruptions became more acute, politicians sounded the alarm, task forces were assembled and legislative solutions proposed to mitigate the negative impact of the constant disruptions that exacerbated the burden on an already fragile supply chain. As the voice of the industry responsible for getting essentials to consumers every day, the Consumer Brands Association led the call on Congress with more than 130 diverse industry groups to pass bipartisan supply chain provisions that would have created badly needed visibility and resiliency. But Congress just missed a critical moment to pass policy that would have done just that, failing to include provisions within the CHIPS and Science Act that would have established a Manufacturing Security and Resilience Program tasked with leading a government-wide effort to address supply chain risk. The value of greater visibility has been on stark display with the baby formula shortage. Shockwaves reverberated across the country when baby formula disappeared from supermarket and drugstore shelves, leaving Americans to wonder how the supply challenges of such a vital product — with so few viable alternatives — were not understood. Formula shortages had been growing for months, yet the FDA did not factor that into its decision-making. What would it have meant to have a dedicated office capable of seeing the whole board — and thinking about the potential chain reaction to guard against devastating consequences? The shortage of such a critical product should have been reason enough to accelerate supply chain policy. Unfortunately, it didn’t. Congress opted not to pass desperately needed provisions to help predict and prevent the next crisis. Acting on supply chain has bipartisan support. It has backing from the industries that make and deliver the essential goods American families rely on each day. Polls show most Americans want it. The legislation text is written and ready. But in the eleventh hour, these key supply chain remedies were stripped from the bill they were contained in that ultimately passed without them. Now lawmakers are heading out of town for summer recess. Americans won’t be forgiving if Congress waits until the next crisis. They increasingly blame supply chain challenges and constraints for inflation. Congress must resurrect the legislative blueprint they walked away from as soon as possible. Their attention this fall will undoubtedly be on midterm elections; however, taking action in the fall should be on the table. Congress has planned session weeks and the language exists. Let’s find a vehicle to make it happen. While we can’t predict the next geopolitical threat, heat wave or COVID variant, we can be better prepared to handle and minimize the impact of disruption. Being blindsided is a choice. And Congress can and must make the right one by passing supply chain policy.",1.0,gold,0,PORT_CONGESTION
ajot.com,2023-09-22,Why Russia’s ban on diesel exports will last weeks not months,https://www.ajot.com/news/why-russiaas-ban-on-diesel-exports-will-last-weeks-not-months,"(Bloomberg) -- Russia’s ban on diesel shipments overseas probably won’t last for long as a combination of peaking demand from agriculture and a lack of space to stash the fuel create an impetus to resume exports. Thursday’s decision to cease deliveries by one of the world’s major diesel suppliers has pushed up prices in Europe. Still, the rally in its premium to Brent crude oil — by a couple of dollars a barrel — didn’t take the fuel back to levels seen as recently as last week. Analysts at both Citigroup Inc. and JPMorgan Chase & Co. said that once the heaviest demand from agriculture passes — allowing Russia to harvest what should be a bumper crop — pressures to keep diesel at home should also abate. Likewise, the vast scale of the nation’s exports mean an outright ban would quickly fill up domestic storage depots. The ban will last only a “couple of weeks, until harvest concludes in October,” JPMorgan analysts including Natasha Kaneva and Prateek Kedia said in a note. Fuel shortages in Russia aren’t extensive given that supplies in most regions appear to be relatively balanced, they said. The loss of Russian diesel coincides with a tight global market for the fuel, with oil refiners struggling to replenish depleted stockpiles. The loss of certain types of diesel-rich crude oils from OPEC+ producers has tightened the market. Hot weather also curbed production of fuels like diesel this summer, exacerbating the crunch. READ: The World Is Struggling to Make Enough Diesel According to Citigroup, domestic Russian diesel demand for the harvest is set to peak in the next three to five weeks, with the ban lasting slightly longer than that, analysts including Francesco Martoccia and Ed Morse said in a note. Russia is the world’s biggest wheat exporter. The bank also pointed out that if there isn’t enough storage space in Russia then refineries may find they have to curb processing rates — a fact that could end up curbing production of crude oil. RBC Capital Markets LLC said the timing of the ban — ahead of the northern hemisphere winter — could signal that the decision is politically motivated. The move may “reduce some of the complacency that had crept into the market about a Russian disruption threat,” RBC analysts including Helima Croft and Christopher Louney said in a note. The ban also applies to exports of gasoline, which are lower than diesel. Gasoline shipments could be limited for longer due to tighter balances for that fuel in Russia, said FGE, an industry consultant. --With assistance from Jack Wittels, Alex Longley and Áine Quinn.",1.0,gold,11,GEOPOLITICAL
supplychaindive.com,2023-07-06,"UPS-Teamsters negotiations held up by part-time wages, union leader says",https://www.supplychaindive.com/news/ups-teamsters-negotiations-held-up-part-time-employee-wages/685330/,"O’Brien said part-time employees are a critical component of UPS’ network, helping sort and load packages before they are delivered to customers. Because of that, they should be rewarded as such with higher wages and more full-time employment opportunities, he said. Although the company’s business is weathering volume declines and expects demand to remain pressured for the remainder of the year, O’Brien said the union won’t “sell our members short” in negotiations due to short-term challenges. “It’s embarrassing as a company that they don’t want to take care of these folks,” the Teamsters leader said. Part-time employees earn an average of $20 an hour after 30 days, according to UPS, with many workers starting as part-timers before applying for full-time positions. UPS said in a statement Wednesday that it’s proud of the proposals it has presented to the union, adding that it builds on the company’s “industry-leading pay.” “We have nearly a month left to negotiate,” UPS said. “We have not walked away, and the union has a responsibility to remain at the table.” With the current contract expiring in a few weeks, experts say UPS’ chances of avoiding a strike are shrinking. O’Brien said there’s still a chance to reach a tentative agreement before then, adding that whether or not a strike happens is “totally up to UPS.” “We’re financially positioned to sustain a long-term strike — it’s not a problem,” O’Brien said.",1.0,gold,-1,GENERAL_DISRUPTION
supplychaindive.com,2022-11-28,Biden calls on Congress to prevent rail shutdown,https://www.supplychaindive.com/news/biden-calls-congress-prevent-strike-lockout/637448/,"President Joe Biden on Monday called on Congress to pass legislation that would prevent a costly rail strike or lockout, warning in a statement that a “rail shutdown would devastate our economy.” Biden is asking Congress to approve a bill that would impose the labor agreement rejected by four of 12 rail unions. He said he was advised by the Secretaries of Labor, Agriculture, and Transportation that “there is no path to resolve the dispute at the bargaining table” before the Dec. 9 deadline. Workers had been pushing for paid sick leave, arguing they can’t easily take time off in the case of a cold or flu. While railroaders can get partial pay when they’re sick for more than four days, that’s not the case for more short-term illnesses. Railroads have resisted the call, noting the Biden administration’s presidential emergency board, which helped broker the agreement, declined to include sick leave in their recommendations. They also say the tentative agreement allows workers to take unpaid time for routine medical visits without counting toward carrier attendance policies. Biden asked lawmakers to resist calls to approve an agreement adding paid sick leave or any other provisions that would benefit railroads or workers, saying “any changes would risk delay and a debilitating shutdown.” Instead, he wants legislators to approve the agreement struck in September, which includes record wage increases, expanded health benefits and an additional day of paid personal leave. The president said Congress should get the bill to his desk well in advance of the Dec. 9 shutdown to avoid potential service disruptions. Businesses from the manufacturing, agricultural and retail sectors had warned a rail shutdown would carry devastating consequences for the economy. A strike or lockout is expected to cost $2 billion a day, and Biden said that as many as 765,000 workers could be out of work within two weeks. Since 1963, lawmakers have moved to delay or settle rail labor disputes at least 18 times according to the U.S. Chamber of Commerce. Congress has taken a variety of approaches over the years, passing bills to extend bargaining periods or to force both parties to accept the terms of the agreement crafted by the presidential emergency board. Lawmakers also imposed agreements through binding arbitration, as was the case in the last rail strike of 1992. “As a proud pro-labor President, I am reluctant to override the ratification procedures and the views of those who voted against the agreement,” said Biden. “But in this case – where the economic impact of a shutdown would hurt millions of other working people and families – I believe Congress must use its powers to adopt this deal.”",1.0,gold,32,LABOR_DISPUTE
ajot.com,2022-11-14,"Spain deploys 50,000 police on first day of strike by truckers",https://www.ajot.com/news/spain-deploys-50000-police-on-first-day-of-strike-by-truckers,"The Spanish government deployed more than 50,000 police to monitor the first day of a strike by truckers amid concern the protest could snarl up supplies of food and goods. Police units have been sent to strategic locations such as Barcelona’s port and Madrid’s wholesale market for fresh produce, Transport Minister Raquel Sanchez told reporters in Madrid. The protest hasn’t caused any major disruption so far, she said. Protesters, mostly self-employed truck drivers and hauliers with small fleets of vehicles, claim that the government’s measures to help them deal with rising costs have been insufficient and that rules aimed at preventing them from having to work at a loss aren’t being respected. “To all the carriers who are working: think, reflect, unload your trucks, go home, park, and join us,” Manuel Hernandez, the leader of the National Transport Sector Defense Platform, which is organizing the protest, said in a video posted on Facebook. The lack of major incidents today contrasts with an earlier strike in March, when stoppages by truckers caused significant disruption to supply chains for businesses including supermarkets and beverage and car plants. A spokesperson for MercaMadrid, the capital’s foods wholesale market, said the truckers’ strike so far hadn’t affected the movement of traffic.",1.0,gold,-1,GENERAL_DISRUPTION
joc.com,2022-09-20,FMC emergency order unnecessary despite ‘severe’ congestion: container lines,https://joc.com/article/fmc-emergency-order-unnecessary-despite-severe-congestion-container-lines-5222719,"The Port of New York/New Jersey said in an FMC filing that despite importing record volumes, the port has not experienced congestion to warrant an emergency situation. Photo credit: Shutterstock.com. Container lines are among those who say an emergency data sharing order from the US Federal Maritime Commission (FMC) is not needed because port congestion has not created an emergency and data shows logjams are decreasing. The FMC on Aug. 12 requested industry input on whether port congestion warranted an emergent need for temporary sharing data on available appointments and terminal closures, as mandated by the Ocean Shipping Reform Act of 2022 (OSRA-22). Although a majority of respondents support the order, several last-minute comments on Sept. 14 — the day before the public comment period expired — revealed not all agreed the order is needed. The World Shipping Council (WSC), which represents major container carriers, along with the Port of New York and New Jersey, the American Association of Port Authorities (AAPA), Dole Ocean Cargo Express, and the National Association of Waterfront Employers (NAWE) were among those who did not support the order, did not believe the supply chain issues have created an emergency situation, or noted that 60 days wouldn’t be sufficient time to pull together quality data. Although US ports are still handing record cargo volumes that can cause “severe” congestion, the WSC does not believe congestion has “risen to the statutory level of severity” set forth in the emergency order, the group wrote in its response to the FMC’s request for comment. “In sharp contrast to declaring an emergency situation, however, many of these ports are looking to sustain higher volumes by investing in technology and infrastructure — to include digital information sharing technologies to enhance cargo fluidity — and actively and aggressively competing against one another for market share,” the WSC said. “This is an indication of a healthy market — not a supply chain emergency.” The NAWE further argued in its response that the easing of congestion in recent months provides no basis for the FMC to conclude there is an emergency that would justify the order. The WSC made a similar point, citing data from Sea-Intelligence Maritime Analysis that shows ocean liner schedule reliability has improved 7.8 percent on the US East Coast and 13.8 percent on the West Coast from January to June 2022. The long line of ships at anchor offshore or slow steaming toward Los Angeles and Long Beach — which reached 109 at its peak in January — has dropped to just 10, but vessel backlogs persist outside the busiest East and Gulf Coast ports. There were 15 container ships waiting to berth at the Port of New York and New Jersey as of Sept. 20, down from a record high of 21 in June. While several motor carriers working at the Port of New York and New Jersey strongly support an emergency FMC order, the port authority does not. In its comment to the FMC, the Port Authority of New York and New Jersey (PANYNJ) said the port has kept ahead of fluidity issues with weekly meetings over the last year and weekly data updates to its Supply Chain Dashboard. In its response, the AAPA said port congestion has been caused by circumstances beyond the scope of data sharing, including the Great Resignation, weather, and compulsive consumer buying habits with the pandemic. Other respondents argued that 60 days is not enough time to develop and launch a method to create new data streams or information sharing systems. Real-time data may exist for some carriers or marine terminal operators to share available container pick-ups, for example, but the data is complex. Aligning it in a readable, sharable, and private format would require more than the allotted 60 days FMC has under OSRA-22. Others not in favor of the order include the Pacific Merchant Shipping Association, the West Coast MTO Agreement, Maher Terminal Inc., Trade Tech, and the Port of New York and New Jersey Sustainable Services Agreement. Contact Teri Errico Griffis at teri.griffis@ihsmarkit.com. © 2026 S&P Global. All rights reserved. Reproduction in whole or in part without permission is prohibited. You are permitted to print or download extracts from this material for your personal use only. None of this material may be used for any commercial or public use. For more information on reprints/eprints, please visit https://subscribe.joc.com/mediasolutions/.",1.0,gold,1,PORT_CONGESTION
joc.com,2024-07-23,Ocean carriers face new FMC rules on dealing with US exporters,https://joc.com/article/ocean-carriers-face-new-fmc-rules-on-dealing-with-us-exporters-5703241,"US agriculture shippers have long complained that ocean carriers will not provide loaded export capacity due to prioritizing empty container returns. Photo credit: donvictorio / Shutterstock.com. Ocean carriers will be required to document their policies for handling exports, notify shippers about schedule and service changes, and ensure adequate loading time for ships under new rules laid out Monday by the US Federal Maritime Commission (FMC) as the agency seeks to level the playing field between exporters and liner operators. The FMC published its final rule on situations in which it can investigate complaints brought by shippers alleging that an ocean carrier is unreasonably refusing to make cargo space available on a ship. The “refusal to deal” rulemaking stems from the Ocean Shipping Reform Act of 2022 (OSRA-22) and complaints from US agriculture shippers and other exporters that ocean carriers refused to accommodate their loaded outbound cargo, preferring instead to quickly send empty containers back to Asia to reload with higher-paying US import cargo. The biggest change under the new rules is that ocean carriers will have to file a “documented export policy” with the FMC annually that outlines pricing strategies, services, routes and equipment available for US exports. The export policy can then be used to determine whether an ocean carrier unreasonably barred an exporter’s container from sailing. The rulemaking also delves into the issue of whether an ocean carrier’s decision to “blank” a sailing might be an unreasonable refusal to carry exports. Under the new rules, “blank sailings or schedule changes with no advance notice or with insufficient advance notice” may be considered unreasonable refusals to handle exports. In making that determination, the FMC pushed back on efforts by ocean carriers to make blank sailings or schedule changes a legitimate reason for refusing export cargo. In the comments made about the rulemaking, ocean carriers argued that delays or blank sailings can happen through no fault of their own but open them up to shipper claims of refusing to handle export. However, the FMC said that “shippers are impacted by these changes and deserve notice when they take place in order to make their own business decisions regarding their cargo.” The export policy rule is still pending approval from the US Office of Management and Budget, so its effective date will be delayed, the FMC said. The other rules will go into effect 60 days after their publication in the Federal Register. The FMC rulemaking also takes aim at “cut-and-run” moves where a ship leaves port earlier than expected, leaving export cargo behind. Ocean carriers said those circumstances should not be considered a refusal to handle exports because marine terminals control loading times. The FMC, however, pointed out that vessel operators determine the schedule for their ships to follow. “As such, it remains [the carrier’s] responsibility in the first instance to schedule sufficient time to load cargo,” the rulemaking said. The rulemaking also said a price quote for outbound export service “far above current market rates” can be considered an unreasonable refusal to deal. For their part, ocean carriers are allowed to refuse exports for safety and operational reasons, according to the new rules. Ocean carriers are also not required to make export capacity available on so-called “sweeper” vessels, which are ad hoc deployments to reposition empty containers. However, the FMC said it will review instances where a carrier designates a ship as a sweeper. The World Shipping Council said in a statement to the Journal of Commerce that it was studying the rule and discussing it with members prior to its effective date. Contact Michael Angell at michael.angell@spglobal.com. © 2026 S&P Global. All rights reserved. Reproduction in whole or in part without permission is prohibited. You are permitted to print or download extracts from this material for your personal use only. None of this material may be used for any commercial or public use. For more information on reprints/eprints, please visit https://subscribe.joc.com/mediasolutions/.",1.0,gold,1,PORT_CONGESTION
ajot.com,2023-09-19,United Air announces new leadership promotions,https://www.ajot.com/news/united-air-announces-new-leadership-promotions,"United Airlines today announced two leadership promotions within its Executive team. Josh Earnest is promoted to Executive Vice President of Communications and Advertising and Terri Fariello is promoted to Executive Vice President of Government Affairs and Global Public Policy. Both will remain on United's Executive Team.""Over the last few years, United has enjoyed a significant competitive advantage by having our policy and communications leaders at the table for every major decision we've made, especially during the extraordinary disruption caused by the pandemic,"" said Scott Kirby, CEO of United. ""That structure only worked because Josh and Terri are professionals at the top of their game. Their counsel and strategic insight will continue to be essential as we implement our ambitious United Next plans.""""Josh and Terri are an integral part of our Executive Team and have helped enable every major action we've taken as an airline these past few years,"" said Brett Hart, President of United. ""They have each transformed and elevated the work of their teams and I know their strategic counsel will continue to make essential contributions to our success."" Josh joined United in 2018 as senior vice president and chief communications officer. He leads the airline's global communications and advertising strategies and serves as the company's chief spokesman.Before joining United, Josh spent two decades in politics and government, including as White House Press Secretary from 2014 to 2017 and as an analyst for NBC News from 2017-2018.Under Josh's direction, United developed a more integrated approach to communications – public relations, social media, advertising, employee engagement and investor and executive communications – that helped drive awareness of the company's leadership during the pandemic as well as industry-first investments in technology, sustainability and the customer experience. The airline has seen a boost in its reputation and overall standing, recently named among Time's Most Influential Companies, Fast Company's Brands That Matter, Fortune's Most Admired Companies, Ad Age's Marketer of the Year and PRWeek's Best In-House Comms Team. Josh's team also launched the airline's first new brand campaign in a decade - Good Leads The Way - which tells the story of United's leadership in areas like customer service, diversity and sustainability, and captures the optimism fueling the airline's large ambitions.Throughout his career, Josh has received recognition for leadership in communications, including regularly appearing on PRWeek's annual 'Power List.' His leadership extends into the community too, serving on the board of trustees at the Museum of Science and Industry in Chicago, the board of directors at the Harry S. Truman Library Institute in Missouri and most recently, the Board of Trustees at his alma mater, Rice University in Houston.",1.0,gold,-1,GENERAL_DISRUPTION
ajot.com,2024-02-06,Hong Kong still targeting 2024 completion for airport expansion,https://www.ajot.com/news/hong-kong-still-targeting-2024-completion-for-airport-expansion,"Work on the HK$141.5 billion ($18.1 billion) upgrade of Hong Kong International Airport progressed steadily “on all fronts” during the pandemic and the government is still targeting completion in 2024, the city’s Transport and Logistics Bureau said. “The new third runway has already been commissioned in November 2022 as scheduled, while the reconfiguration of the center runway is underway as planned,” Lam Sai-hung, the secretary for Transport and Logistics, said in a letter addressed to Bloomberg News. Bloomberg reported last week that Hong Kong’s airport expansion will likely be delayed until at least the end of 2025, according to people with knowledge of the matter. Traffic at HKIA, once one of the busiest airports in the world by international passenger traffic, has recovered to about 80% of pre-pandemic levels and is expected to fully recover by the end of 2024. That’s the hope for another of Asia’s main aviation hubs, with Singapore’s transport ministry saying Tuesday that Changi Airport’s passenger volumes should also reach pre-Covid levels some time this year. Hong Kong’s airport was approaching full capacity, with 71.5 million travelers in 2019, by the time Covid hit. In 2023, Changi Airport handled 58.9 million passengers, or about 86% of the traffic it recorded in 2019.",1.0,gold,13,GENERAL_DISRUPTION
supplychaindive.com,2022-01-10,'Omicron absenteeism' strains Conagra's supply chain,https://www.supplychaindive.com/news/conagra-labor-shortage-omicron/616845/,"The fast-spreading omicron variant is compounding existing labor issues, raising costs and pushing companies to revert to some of the same tactics they used earlier in the pandemic to meet demand. Conagra pulled back on merchandising activity to temper demand. The company is looking at focusing production on high-selling products, part of the playbook used by CPGs to reduce complexity and drive efficiencies when demand rebounded in 2020 following a pandemic-induced decline. “As we saw early in COVID, there are steps we can take to maximize line efficiencies and throughput, things like SKU simplification, etc.,” said Connolly. Conagra’s manufacturing footprint is also set up in a way that could isolate plant closures due to omicron cases. Instead of “one big mega plant,” Connolly said, the CPG has several plants and co-packer plants. This means an outbreak among workers wouldn’t necessarily shutter all production. Labor has been one of the biggest constraints to production for the manufacturing sector. Hiring growth slowed in December, with the sector adding 26,000 jobs, according to the Bureau of Labor Statistics. Manufacturing employment is down 219,000 since February 2020. A rise in omicron absenteeism is only expected to further strain manufacturing and reduce output across a number of businesses. However, a move by the Centers for Disease Control and Prevention’ to shorten the quarantine period to 5 days from 14 days could limit the impact. “Due to the rapid transmissibility of the omicron variant, supply chains will experience disruptions,” said Spencer Shute, principal consultant at procurement consultancy Proxima. “The shorted isolation period will help reduce the disruption timelines and get operations back to ‘normal’ more quickly.” Conagra expects labor and other supply chain headwinds to continue into Q3, Connolly said. The company is willing to absorb the higher costs “to get as many boxes of product as we could in the consumers’ hands,” the CEO said.",1.0,gold,0,PORT_CONGESTION
ajot.com,2024-09-17,Freight trains are safe at any length,https://www.ajot.com/news/freight-trains-are-safe-at-any-length,"Today the Transportation Research Board (TRB) released its study on operating freight trains longer than 7,500 feet. Over the past 80 years, railroads have safely managed trains of this length and beyond. At the same time, the industry’s safety record has dramatically improved, with the latest data showing the Class I mainline accident rate down 42% since 2000. “Safety is at the center of every decision on the railroad, and train length is no different,” said AAR President and CEO Ian Jefferies. “As operations continue to evolve, railroads are pulling on three key levers – technology, training and infrastructure – to further enhance safety and reliability. Railroads’ goal will always be delivering for our employees, communities and the economy – and to do it safely every day.” Railroads also strategically deploy locomotives at key points throughout the train using a method known as distributed power. This common practice helps manage in-train forces to reduce operational risk. In distributed power train consists, locomotives are connected by closed communications systems that maintain constant connection to the lead locomotive and its highly qualified engineer. Training is a priority, equipping engineers with the tools and experience to effectively and safely execute their jobs. This is why railroads offer simulator-based and on-the-job training for locomotive engineers for the most demanding class or type of service that the person will be permitted to perform. This comprehensive training ensures engineers are both adept with in-cab technologies like distributed power and familiar with the specifics of their unique territory. To confirm their readiness for real-world demands, the FRA requires engineers to undergo annual evaluations of their territory as well as conducts unannounced observations while they are at work. As operations change, so do infrastructure needs. To accommodate longer trains, railroads continue invest over $23 billion annually into infrastructure, including adding and extending sidings. These improvements increase the fluidity of rail traffic and reduce the impact on local communities. Maintaining network safety is a continual process that requires railroads to regularly review and adapt their operations. To support the TRB’s thorough review of train length issues, railroads provided substantial amounts of data, delivered numerous presentations to the committee and provided constructive feedback on the findings. Despite the extensive review, the TRB study has several shortcomings. First, it arbitrarily focuses on trains exceeding 7,500 feet, despite acknowledging a lack of consensus on the appropriate definition of a “long” train. The study followed a Congressionally defined threshold without uniform agreement on its appropriateness. Additionally, the report notes the committee was unable to draw conclusions about potential community impacts of emission reductions or from occupied crossings by longer trains. Ultimately, the TRB study does not demonstrate data supporting any claims that manifest trains exceeding 7,500 feet pose additional operational safety risks. Any effort to impose a prescriptive train length limit would be both irresponsible and unfounded. An arbitrary limit on train length would risk disrupting the nation’s supply chain through increased network congestion and undermining environmental priorities. For example, AAR analysis found that restricting train length to 7,500 feet would increase U.S. mainline freight train fuel consumption by 13% or an additional 423 million gallons of fuel annually. This would be the equivalent to the annual emissions from about 930,000 cars.",1.0,gold,-1,GENERAL_DISRUPTION
ajot.com,2024-10-09,"US FAA could approve SpaceX Starship 5 license this month, source says",https://www.ajot.com/news/us-faa-could-approve-spacex-starship-5-license-this-month-source-says,"The Federal Aviation Administration could approve a license for the launch of SpaceX's Starship 5 as soon as this month, a source told Reuters on Tuesday. Last month, the FAA said it did not expect a determination on a license before late November. SpaceX said on social media late on Monday that Starship's fifth flight test could launch as soon as Oct. 13, pending regulatory approval. SpaceX CEO Elon Musk has harshly criticized the FAA, including for proposing a $633,000 fine against SpaceX over launch issues and for the delay in approving the license for Starship 5, which the company says has been ready to launch since August. Musk has called for the resignation of FAA Administrator Mike Whitaker and threatened to sue the agency. SpaceX suggested last month the delay in FAA approval was over ""superfluous environmental analysis"" Whitaker faced questions at a congressional hearing last month about the delay and responded that SpaceX had failed to complete a timely sonic boom analysis for the Starship 5 launch. ""The delay of the Starship (launch) had to do with SpaceX filing an application and not disclosing that they were in violation of Texas and federal law on some matters, and that's a requirement to get a permit,"" Whitaker said. In an email invitation to VIP guests seen by Reuters, SpaceX said it is targeting the launch for Sunday. The invitation added ""as with any test, there is a chance we don't launch on the first attempt."" On Sunday, the FAA said SpaceX's workhorse Falcon 9 rocket could return to flight for a mission on Monday for the European Space Agency's Hera spacecraft from Florida. The FAA on Sept. 30 said SpaceX must investigate why the second stage of its Falcon 9 malfunctioned after a NASA astronaut mission, grounding the launch vehicle for the third time in three months.",1.0,gold,25,ESG_VIOLATION
ajot.com,2023-07-17,"How can shippers keep their supply chains moving when carriers go out of business, ports close, etc.",https://www.ajot.com/news/how-can-shippers-keep-their-supply-chains-moving-when-carriers-go-out-of-business-ports-close-etc,"How Can Shippers Keep Their Supply Chains Moving When Carriers Go Out of Business, Ports Close, the Potential UPS Strike, and Other Issues? Nexterus Helps Clients with Needs for Supply Chain Risk Mitigation “Each of these disruptions is causing huge issues and challenges for shippers, who need to get their supply chains prepared for disruption, so their products and raw materials keep moving,” says Ryan Polakoff, President of Nexterus. ""Companies need to have strategic plans to mitigate disruptions in their supply chains that may affect inbound and outbound shipments across all transportation modes.” Due to the port closure and carrier strike, numerous media outlets are reporting: Nexterus uses the network optimization tool Cosmic Frog from Optilogic to mitigate supply chain disruptions by designing optimal networks that minimize risk. Nexterus takes a holistic, strategic look at client supply chains to identify challenges and develop mitigating strategies to sustain companies affected by current events. Nexterus has helped these clients find the capacity they need to ship their products, redesigned and optimized their supply chain networks, located warehouse space, and more: “If you are questioning your freight carrier mix or you need to determine which alternative port to ship to, or, you want to model out the “what-if” scenarios, Nexterus has the expertise and experience to guide customers to the right solutions that will increase the value & profitability of their supply chain network,” adds Polakoff.",1.0,gold,3,PORT_CONGESTION
